Trade Id,Exchange,Exchange Trade ID,Client Account ID,Product Code,Date,Opening/Closing,Buy/Sell,Qty,Trade Price,Premium(paid or held),Contract ID,Contract Size,Contract Value,Premium Value,Premium Deadline,Product Type,Option Type,Broker Account,Strike Price,Currency,Last Action
202203300000009V,EURX,202203300000009V,RLEXE1,FGBM,20220330,0,Buy,100.0,125.0,Undef,3775_F_F_20221200,100000.0,-12500000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Insert
202203300000009U,CME,202203300000009U,DJEC01,ED1,20220330,0,Buy,4.0,5.0,Paid,2700_O_C_20220800_0_93.0,1000000.0,0.0,-50000.0,20220330,Option,Call,DJEB01,93.0,USD,Insert
202203300000009T,CME,202203300000009T,DJEC01,ED1,20220330,0,Buy,3.0,4.0,Paid,2700_O_C_20220800_0_96.4375,1000000.0,0.0,-30000.0,20220330,Option,Call,DJEB01,96.4375,USD,Insert
202203300000009S,CME,202203300000009S,DJEC01,ED1,20220330,0,Buy,2.0,3.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-15000.0,20220330,Option,Call,DJEB01,93.0,USD,Insert
202203300000009R,CME,202203300000009R,ASHTST,ES,20220330,0,Sell,99.0,1.0,Paid,2711_O_C_20221200_0_2750.0,50.0,0.0,4950.0,20220330,Option,Call,INDIABR,2750.0,USD,Insert
202203300000004N,EURX,202203300000004N,ASHTST,FGBL,20220330,0,Buy,10.0,125.0,Undef,3774_F_F_20221200,100000.0,-1250000.0,0.0,19000101,Future,Undef,INDIABR,0.0,EUR,Book
202203300000009M,CME,202203300000009M,DJEC01,ED1,20220330,0,Buy,5.0,6.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-75000.0,20220330,Option,Call,DJEB01,93.0,USD,Charges
202203300000009O,CME,202203300000009O,DJEC03,ED1,20220330,0,Buy,3.0,4.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-30000.0,20220330,Option,Call,DJEB01,93.0,USD,Insert
202203300000009G,CME,202203300000009G,RLACC1,ED1,20220330,0,Buy,55.0,98.0,Undef,2700_F_F_20240900,1000000.0,-54725000.0,0.0,19000101,Future,Undef,BR3,0.0,USD,Insert
202203300000009C,EURX,202203300000009C,PAMCACC1,FGBS,20220330,0,Buy,57.0,1.6,Held,3776_O_C_20220600_0_108.9,100000.0,-91200.0,-91200.0,20220330,Option,Call,PAMBRO1,108.9,EUR,ReverseExercise
202203300000009D,EURX,202203300000009D,PAMCACC1,FGBS,20220330,0,Buy,57.0,108.9,Undef,3776_F_F_20220600,100000.0,-6207300.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseExercise
202203300000009B,EURX,202203300000009B,PAMCACC1,FGBS,20220330,0,Sell,57.0,0.12,Held,3776_O_C_20220600_0_111.0,100000.0,6840.0,6840.0,20220330,Option,Call,PAMBRO1,111.0,EUR,ReverseExpiration
202203300000008Z,CME,202203300000008Z,DJEC01,ED1,20220330,0,Buy,6.0,4.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-60000.0,20220330,Option,Call,DJEB01,93.0,USD,Merge
202203300000008Y,CME,202203300000008Y,DJEC01,ED1,20220330,0,Buy,3.0,4.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-30000.0,20220330,Option,Call,DJEB01,93.0,USD,Merge
202203300000008X,CME,202203300000008X,DJEC01,ED1,20220330,0,Buy,3.0,4.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-30000.0,20220330,Option,Call,DJEB01,93.0,USD,Merge
202203300000005L,CME,202203300000005L,DJEC01,ED1,20220330,0,Buy,94.0,2.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-470000.0,20220330,Option,Call,DJEB01,93.0,USD,Expired
202203300000008S,CME,202203300000008S,DJEC01,ED1,20220330,0,Buy,7.0,8.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-140000.0,20220330,Option,Call,DJEB01,93.0,USD,Insert
202203300000008R,CME,202203300000008R,DJEC01,ED1,20220330,0,Buy,3.0,4.0,Paid,2700_O_C_20220700_0_93.0,1000000.0,0.0,-30000.0,20220330,Option,Call,DJEB01,93.0,USD,Insert
202203300000008O,SFE,202203300000008O,CLI1,SYO,20220330,0,Buy,1.0,96.0,Undef,4785_F_F_20220600,100000.0,-105601.43,0.0,19000101,Future,Undef,CANADABR,0.0,AUD,Insert
202203300000008N,DGCX,202203300000008N,CLI2,DINR,20220330,0,Buy,1.0,127.0,Undef,OP92_F_F_20221200,2000000.0,-25400.0,0.0,19000101,Future,Undef,INDIABR,0.0,USD,Insert
202203300000008L,SFE,202203300000008L,CLI2,SIB,20220330,0,Buy,1.0,98.0,Undef,P581_F_F_20221200,3000000.0,-241668.0,0.0,19000101,Future,Undef,INDIABR,0.0,AUD,Insert
202203300000008K,SFE,202203300000008K,CLI1,SIB,20220330,0,Buy,1.0,98.0,Undef,P581_F_F_20221200,3000000.0,-241668.0,0.0,19000101,Future,Undef,CANADABR,0.0,AUD,Book
202203300000008I,SGX,202203300000008I,PAMCSGA1,SCWF,20220330,0,Buy,37.0,31900.0,Undef,0J04_F_F_20221100,1.0,-1180300.0,0.0,19000101,Future,Undef,PAMBSGA1,0.0,USD,Insert
202203300000008G,SGX,202203300000008G,PAMCSGA1,SCW,20220330,0,Buy,157.0,31900.0,Undef,0J05_F_F_20221000,1.0,-5008300.0,0.0,19000101,Future,Undef,PAMBSGA1,0.0,USD,Insert
202203300000008F,DGCX,202203300000008F,CLI1,DINR,20220330,0,Buy,1.0,127.0,Undef,OP92_F_F_20221200,2000000.0,-25400.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Insert
202203300000008D,CME,202203300000008D,CLI1,XAE,20220330,0,Buy,1.0,801.0,Undef,VP85_F_F_20221200,100.0,-80100.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Insert
202203300000008B,ME,202203300000008B,CLI1,BOM5,20220330,0,Buy,1.0,115.0,Undef,4491_F_F_20221200,100000.0,-115000.0,0.0,19000101,Future,Undef,CANADABR,0.0,CAD,Insert
2022033000000086,CME,2022033000000086,CLI1,ED1,20220330,0,Buy,3.0,93.0,Undef,2700_F_F_20221200,1000000.0,-2947500.0,0.0,19000101,Future,Undef,CANADABR,0.0,USD,Amend
202203300000007S,BMF,202203300000007S,PAMCACC3,CPM,20220330,0,Buy,0.0,1.0,Paid,4O82_O_C_20220800_0_0.25,100.0,0.0,0.0,20220330,Option,Call,PAMBRO1,0.25,BRL,Exercise
202203300000005M,CME,202203300000005M,DJEC01,ED1,20220330,0,Buy,1.0,93.0,Undef,2700_F_F_20220700,1000000.0,-982500.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Amend
202203300000006O,CME,202203300000006O,DJEROUND,ED1,20220330,0,Buy,2.0,93.0,Undef,2700_F_F_20221200,1000000.0,-1965000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Exercise
202203300000005I,CME,202203300000005I,DJEROUND,ED1,20220330,0,Buy,0.0,4.0,Paid,2700_O_C_20221200_0_93.0,1000000.0,0.0,0.0,20220330,Option,Call,DJEB01,93.0,USD,Exercise
202203300000006N,CME,202203300000006N,DJEROUND,ED1,20220330,0,Buy,1.0,93.0,Undef,2700_F_F_20221200,1000000.0,-982500.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Exercise
2022033000000068,CBT,2022033000000068,RLACC5,CSB,20220330,0,Sell,2200.0,1472.0,Undef,2390_F_F_20221100,5000.0,161920000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
2022033000000063,CBT,2022033000000063,RLACC5,C,20220330,0,Buy,470.0,44.0,Paid,2385_O_C_20221200_0_730.0,5000.0,0.0,-1034000.0,20220330,Option,Call,RLCLEAR1,730.0,USD,Amend
2022033000000069,CBT,2022033000000069,RLACC5,CSB,20220330,0,Sell,325.0,1461.0,Undef,2390_F_F_20230100,5000.0,23741250.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000006C,CBT,202203300000006C,RLACC5,CSB,20220330,0,Buy,425.0,1426.5,Undef,2390_F_F_20230700,5000.0,-30313125.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000005Y,CBT,202203300000005Y,RLACC5,C,20220330,0,Buy,5000.0,650.0,Undef,2385_F_F_20230700,5000.0,-162500000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
2022033000000065,CBT,2022033000000065,RLACC5,CSB,20220330,0,Buy,6000.0,1640.0,Undef,2390_F_F_20220700,5000.0,-492000000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000006B,CBT,202203300000006B,RLACC5,CSB,20220330,0,Buy,325.0,1428.0,Undef,2390_F_F_20230500,5000.0,-23205000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000006H,CBT,202203300000006H,RLACC5,CSB,20220330,0,Sell,450.0,175.0,Paid,2390_O_C_20221100_0_1340.0,5000.0,0.0,3937500.0,20220330,Option,Call,RLCLEAR1,1340.0,USD,Amend
2022033000000060,CBT,2022033000000060,RLACC5,C,20220330,0,Buy,545.0,60.0,Paid,2385_O_C_20220900_0_670.0,5000.0,0.0,-1635000.0,20220330,Option,Call,RLCLEAR1,670.0,USD,Amend
2022033000000062,CBT,2022033000000062,RLACC5,C,20220330,0,Buy,750.0,100.0,Paid,2385_O_C_20220900_0_730.0,5000.0,0.0,-3750000.0,20220330,Option,Call,RLCLEAR1,730.0,USD,Amend
202203300000006F,CBT,202203300000006F,RLACC5,CSB,20220330,0,Buy,750.0,197.0,Paid,2390_O_C_20221100_0_1300.0,5000.0,0.0,-7387500.0,20220330,Option,Call,RLCLEAR1,1300.0,USD,Amend
202203300000005X,CBT,202203300000005X,RLACC5,C,20220330,0,Sell,1100.0,670.0,Undef,2385_F_F_20230300,5000.0,36850000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000006J,CBT,202203300000006J,RLACC5,CSB,20220330,0,Sell,560.0,142.0,Paid,2390_O_C_20221100_0_1400.0,5000.0,0.0,3976000.0,20220330,Option,Call,RLCLEAR1,1400.0,USD,Amend
202203300000005W,CBT,202203300000005W,RLACC5,C,20220330,0,Sell,2200.0,660.0,Undef,2385_F_F_20221200,5000.0,72600000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000005N,CBT,202203300000005N,RLACC5,CWH,20220330,0,Sell,4000.0,1100.0,Undef,2380_F_F_20220700,5000.0,220000000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Amend
202203300000006E,CBT,202203300000006E,RLACC5,CSB,20220330,0,Buy,800.0,164.0,Paid,2390_O_C_20220700_0_1500.0,5000.0,0.0,-6560000.0,20220330,Option,Call,RLCLEAR1,1500.0,USD,Amend
2022033000000064,CBT,2022033000000064,RLACC5,C,20220330,0,Buy,4150.0,4.22,Paid,2385_O_P_20220900_0_500.0,5000.0,0.0,-875650.0,20220330,Option,Put,RLCLEAR1,500.0,USD,Amend
2022033000000061,CBT,2022033000000061,RLACC5,C,20220330,0,Sell,450.0,56.0,Paid,2385_O_C_20220900_0_700.0,5000.0,0.0,1260000.0,20220330,Option,Call,RLCLEAR1,700.0,USD,Amend
202203300000006G,CBT,202203300000006G,RLACC5,CSB,20220330,0,Sell,200.0,200.0,Paid,2390_O_C_20221100_0_1300.0,5000.0,0.0,2000000.0,20220330,Option,Call,RLCLEAR1,1300.0,USD,Amend
202203300000006M,CBT,202203300000006M,RLACC5,CCRH,20220330,0,Buy,50.0,16.1,Undef,2462_F_F_20220500,200000.0,-1610000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000006L,CBT,202203300000006L,RLACC5,CSB,20220330,0,Sell,230.0,102.0,Paid,2390_O_C_20221100_0_1500.0,5000.0,0.0,1173000.0,20220330,Option,Call,RLCLEAR1,1500.0,USD,Insert
202203300000006K,CBT,202203300000006K,RLACC5,CSB,20220330,0,Sell,480.0,122.0,Paid,2390_O_C_20221100_0_1440.0,5000.0,0.0,2928000.0,20220330,Option,Call,RLCLEAR1,1440.0,USD,Insert
202203300000006I,CBT,202203300000006I,RLACC5,CSB,20220330,0,Sell,550.0,165.0,Paid,2390_O_C_20221100_0_1360.0,5000.0,0.0,4537500.0,20220330,Option,Call,RLCLEAR1,1360.0,USD,Insert
202203300000006D,CBT,202203300000006D,RLACC5,CSB,20220330,0,Sell,430.0,1345.0,Undef,2390_F_F_20231100,5000.0,28917500.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
2022033000000067,CBT,2022033000000067,RLACC5,CSB,20220330,0,Sell,37.0,1598.0,Undef,2390_F_F_20220800,5000.0,2956300.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
2022033000000066,CBT,2022033000000066,RLACC5,CSB,20220330,0,Buy,32.0,1595.0,Undef,2390_F_F_20220800,5000.0,-2552000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000005Z,CBT,202203300000005Z,RLACC5,C,20220330,0,Sell,850.0,645.0,Undef,2385_F_F_20230900,5000.0,27412500.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000005R,CBT,202203300000005R,RLACC5,CWH,20220330,0,Sell,850.0,900.0,Undef,2380_F_F_20230700,5000.0,38250000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000005Q,CBT,202203300000005Q,RLACC5,CWH,20220330,0,Sell,1600.0,1020.0,Undef,2380_F_F_20230300,5000.0,81600000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000005P,CBT,202203300000005P,RLACC5,CWH,20220330,0,Sell,1900.0,1050.0,Undef,2380_F_F_20220900,5000.0,99750000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000005O,CBT,202203300000005O,RLACC5,CWH,20220330,0,Buy,10.0,1000.0,Undef,2380_F_F_20220900,5000.0,-500000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,USD,Insert
202203300000005J,CME,202203300000005J,DJEROUND,ED1,20220330,0,Buy,1.0,93.0,Undef,2700_F_F_20221200,1000000.0,-982500.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,ReverseExercise
2022033000000058,EURX,2022033000000058,DJEC01,FGBL,20220330,0,Buy,4.0,2.0,Undef,3774_F_F_20220600,100000.0,-8000.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
2022033000000056,EURX,2022033000000056,RLACC1,FGBL,20220330,0,Buy,120.0,155.0,Undef,3774_F_F_20221200,100000.0,-18600000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,EUR,Insert
2022033000000055,EURX,2022033000000055,RLACC1,FGBL,20220330,0,Buy,100.0,150.0,Undef,3774_F_F_20221200,100000.0,-15000000.0,0.0,19000101,Future,Undef,RLCLEAR1,0.0,EUR,Insert
2022033000000054,CME,2022033000000054,IANECE01,ED1,20220201,0,Buy,2.0,99.0,Undef,2700_F_F_20220400,1000000.0,-1995000.0,0.0,19000101,Future,Undef,0,0.0,USD,Book
2022033000000053,CME,2022033000000053,IANECE01,ED1,20220201,0,Buy,1.0,99.0,Undef,2700_F_F_20220400,1000000.0,-997500.0,0.0,19000101,Future,Undef,0,0.0,USD,Book
202203300000004H,CME,202203300000004H,RLACC2,ED1,20220330,0,Buy,60.0,98.0,Undef,2700_F_F_20250900,1000000.0,-59700000.0,0.0,19000101,Future,Undef,BR3,0.0,USD,Insert
202203300000004F,CME,202203300000004F,DJEC01,CAU,20220330,0,Buy,0.0,42.0,Undef,2736_F_F_20220400,100000.0,0.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,P+S
202203300000004A,LME,202203300000004A,PAMCACC1,1AHD,20220330,0,Sell,13.0,0.0,Undef,9989_F_F_20220413,1.0,0.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
2022033000000047,LME,2022033000000047,PAMCACC1,AHS,20220330,0,Sell,117.0,0.02,Paid,0037_O_C_20220615_0_1575.0,25.0,0.0,58.5,20220330,Option,Call,PAMBRO1,1575.0,GBP,Book
2022033000000044,LME,2022033000000044,PAMCACC1,DCA,20220330,0,Sell,3.0,0.01,Paid,8771_O_C_20220720_0_8900.0,25.0,0.0,0.75,20220330,Option,Call,PAMBRO1,8900.0,USD,Amend
2022033000000043,LME,2022033000000043,PAMCACC1,AHD,20220330,0,Sell,80.0,0.01,Paid,0036_O_P_20220615_0_2550.0,25.0,0.0,20.0,20220330,Option,Put,PAMBRO1,2550.0,USD,Amend
2022033000000042,LME,2022033000000042,PAMCACC1,AHD,20220330,0,Buy,150.0,0.01,Paid,0036_O_C_20220615_0_2400.0,25.0,0.0,-37.5,20220330,Option,Call,PAMBRO1,2400.0,USD,Book
2022033000000041,LME,2022033000000041,PAMCACC1,1AAD,20220330,0,Buy,23.7,0.5,Paid,9991_O_C_20220420_0_1175.5,1.0,0.0,-11.85,20220330,Option,Call,PAMBRO1,1175.5,USD,Amend
202203300000003Z,LME,202203300000003Z,PAMCACC1,1CAD,20220330,0,Buy,69.5,0.23,Paid,9993_O_C_20220420_0_3500.4,1.0,0.0,-15.99,20220330,Option,Call,PAMBRO1,3500.4,USD,Book
202203300000003Y,LME,202203300000003Y,PAMCACC1,1AHD,20220330,0,Sell,39.3,0.2,Paid,9992_O_P_20220420_0_2475.56,1.0,0.0,7.86,20220330,Option,Put,PAMBRO1,2475.56,USD,Amend
202203300000003X,LME,202203300000003X,PAMCACC1,DCA,20220330,0,Buy,67.0,10369.0,Undef,8771_F_F_20220412,25.0,-17368075.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003W,LME,202203300000003W,PAMCACC1,AHD,20220330,0,Sell,49.0,3485.0,Undef,0036_F_F_20220411,25.0,4269125.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003V,LME,202203300000003V,PAMCACC1,AAD,20220330,0,Buy,43.0,2803.0,Undef,0039_F_F_20220411,20.0,-2410580.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003U,LME,202203300000003U,PAMCACC1,1AHD,20220330,0,Sell,49.57,0.01,Paid,9992_O_P_20220420_0_2025.44,1.0,0.0,0.5,20220330,Option,Put,PAMBRO1,2025.44,USD,Insert
202203300000003T,LME,202203300000003T,PAMCACC1,1AAD,20220330,0,Buy,23.3,0.01,Paid,9991_O_P_20220420_0_1225.7,1.0,0.0,-0.23,20220330,Option,Put,PAMBRO1,1225.7,USD,Insert
202203300000003R,LME,202203300000003R,PAMCACC1,1CAD,20220330,0,Sell,23.5,10689.0,Undef,9990_F_F_20220412,1.0,251191.5,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003Q,LME,202203300000003Q,PAMCACC1,1CAD,20220330,0,Sell,237.4,10363.0,Undef,9990_F_F_20220411,1.0,2460176.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003O,LME,202203300000003O,PAMCACC1,1AAD,20220330,0,Sell,149.59,2813.0,Undef,9988_F_F_20220412,1.0,420796.67,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003N,LME,202203300000003N,PAMCACC1,1AAD,20220330,0,Buy,153.44,2805.0,Undef,9988_F_F_20220411,1.0,-430399.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003M,LME,202203300000003M,PAMCACC1,AAD,20220330,0,Buy,23.0,2804.0,Undef,0039_F_F_20220411,20.0,-1289840.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003L,LME,202203300000003L,PAMCACC1,AHD,20220330,0,Sell,57.0,3487.0,Undef,0036_F_F_20220411,25.0,4968975.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003J,LME,202203300000003J,PAMCACC1,1AHD,20220330,0,Buy,15.4,3413.0,Undef,9989_F_F_20220412,1.0,-52560.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Amend
202203300000003K,LME,202203300000003K,PAMCACC1,1AHD,20220330,0,Buy,15.6,3467.0,Undef,9989_F_F_20220413,1.0,-54085.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Amend
202203300000000A,IFLL,202203300000000A,DJEC01,FTSE,20220330,0,Buy,1.0,7501.0,Undef,0181_F_F_20221200,10.0,-75010.0,0.0,19000101,Future,Undef,DJEB01,0.0,GBP,Unbook
202203300000003G,EURX,EURX_20220330_DAGAN00B1,DJEIMP1,ATXE,20220330,0,Buy,12.0,101.01,Undef,ES32_F_F_20220600,10.0,-12121.2,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Amend
202203300000003F,IFEU,202203300000003F,CLI3,GCM,20220330,0,Buy,1.0,295.0,Undef,0960_F_F_20220800,31000.0,-91450.0,0.0,19000101,Future,Undef,UKBR,0.0,GBP,Insert
202203300000003E,CBT,202203300000003E,PAMCACC1,CTN,20220330,0,Buy,150.0,114.970703125,Undef,2356_F_F_20220600,100000.0,-17245605.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,USD,Insert
202203300000003C,CME,202203300000003C,DJEC01,CAU,20220330,0,Buy,100.0,66.0,Undef,2736_F_F_20220400,100000.0,-6600000.0,0.0,19000101,Future,Undef,DJEB01,0.0,USD,Exercise
2022062200000001,CME,2022062200000001,DJEC01,1AD,20220330,0,Buy,0.0,2.0,Paid,1F47_O_C_20220400_0_66.0,100000.0,0.0,0.0,20220330,Option,Call,DJEB01,66.0,USD,Exercise
2022033000000039,EURX,2022033000000039,DJEC01,FGBL,20220330,0,Buy,3.0,4.0,Undef,3774_F_F_20220600,100000.0,-12000.0,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Charges
202203300000003B,LME,202203300000003B,UKCL,LSNE,20220330,0,Buy,3.0,4.0,Undef,0051_F_F_20220404,5.0,-60.0,0.0,19000101,Future,Undef,UKBR,0.0,EUR,Insert
2022033000000037,LME,2022033000000037,PAMCACC1,AHD,20220330,0,Buy,150.0,0.01,Paid,0036_O_C_20220615_0_1700.0,25.0,0.0,-37.5,20220330,Option,Call,PAMBRO1,1700.0,USD,Insert
2022033000000034,EURX,EURX_20220330_DAGAN00A4,DJEIMP1,ATXE,20220330,0,Buy,11.0,101.01,Undef,ES32_F_F_20220600,10.0,-11111.1,0.0,19000101,Future,Undef,DJEB01,0.0,EUR,Insert
2022033000000030,IFEU,2022033000000030,DLS001,LCO,20220330,0,Buy,1.0,143.1,Undef,0952_F_F_20220300,1000.0,-143100.0,0.0,19000101,Future,Undef,DLSBKR,0.0,USD,Amend
202203300000002X,IFEU,202203300000002X,PAMCACC1,LCO,20220330,0,Sell,0.0,0.01,Held,0952_O_C_20220300_0_150.0,1000.0,0.0,0.0,20220330,Option,Call,PAMBRO1,150.0,USD,Assigned
2022061600000001,IFEU,2022061600000001,PAMCACC1,LCO,20220330,0,Buy,0.0,0.01,Held,0952_O_C_20220300_0_150.0,1000.0,0.0,0.0,20220330,Option,Call,PAMBRO1,150.0,USD,Exercise
202203300000002U,IFEU,202203300000002U,PAMCACC1,IDUK,20220330,0,Buy,0.0,1.5,Undef,5D57_F_F_20220330,1000.0,0.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,GBP,Deliver
202203300000002S,COMX,202203300000002S,CLI3,XGD,20220330,0,Buy,1.0,1958.0,Undef,2110_F_F_20221200,100.0,-195800.0,0.0,19000101,Future,Undef,UKBR,0.0,USD,Insert
202203300000002R,NORD,202203300000002R,PAMCACC1,NNFD,20220330,0,Buy,5.0,45.0,Undef,NQ74_F_F_20220330,24.0,-5400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
202203300000002P,NORD,202203300000002P,PAMCACC1,NNFD,20220330,0,Buy,5.0,45.0,Undef,NQ74_F_F_20220612,24.0,-5400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
202203300000002N,NORD,202203300000002N,PAMCACC1,NNFD,20220330,0,Buy,5.0,45.0,Undef,NQ74_F_F_20220610,24.0,-5400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
202203300000002Q,NORD,202203300000002Q,PAMCACC1,NNFD,20220330,0,Buy,5.0,45.0,Undef,NQ74_F_F_20220613,24.0,-5400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Insert
202203300000002O,NORD,202203300000002O,PAMCACC1,NNFD,20220330,0,Buy,5.0,45.0,Undef,NQ74_F_F_20220611,24.0,-5400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Insert
202203300000002I,EURX,202203300000002I,PAMCACC2,FGBM,20220330,0,Sell,33.0,130.0,Undef,3775_F_F_20220600,100000.0,4290000.0,0.0,19000101,Future,Undef,PAMBRO2,0.0,EUR,Amend
202203300000002D,EURX,202203300000002D,PAMCACC1,FGBL,20220330,0,Sell,57.0,145.0,Undef,3774_F_F_20221200,100000.0,8265000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
202203300000002H,EURX,202203300000002H,PAMCACC2,FGBL,20220330,0,Sell,57.0,145.0,Undef,3774_F_F_20221200,100000.0,8265000.0,0.0,19000101,Future,Undef,PAMBRO2,0.0,EUR,Amend
202203300000002F,EURX,202203300000002F,PAMCACC1,FGBM,20220330,0,Sell,33.0,130.0,Undef,3775_F_F_20220600,100000.0,4290000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
202203300000002E,EURX,202203300000002E,PAMCACC1,FGBL,20220330,0,Buy,23.0,150.0,Undef,3774_F_F_20221200,100000.0,-3450000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,Amend
202203300000002A,EURX,202203300000002A,PAMCEXEC,FGBL,20220330,0,Buy,100.0,150.0,Undef,3774_F_F_20221200,100000.0,-15000000.0,0.0,19000101,Future,Undef,0,0.0,EUR,Insert
2022033000000029,SFE,2022033000000029,IANOMU01,SFAM,20220330,0,Buy,1.0,7505.0,Undef,0H17_F_F_20220400,5.0,-37525.0,0.0,19000101,Future,Undef,IANCBU02,0.0,AUD,Amend
2022033000000028,SFE,2022033000000028,IANOMA01,SFAM,20220330,0,Buy,1.0,7505.0,Undef,0H17_F_F_20220400,5.0,-37525.0,0.0,19000101,Future,Undef,IANCBA01,0.0,AUD,Amend
2022033000000027,SFE,2022033000000027,IANCCE02,SFAM,20220330,0,Buy,1.0,7505.0,Undef,0H17_F_F_20220400,5.0,-37525.0,0.0,19000101,Future,Undef,IANCBE02,0.0,AUD,Amend
2022033000000023,SFE,2022033000000023,IANOMA01,SFAM,20220330,0,Buy,1.0,7503.0,Undef,0H17_F_F_20220400,5.0,-37515.0,0.0,19000101,Future,Undef,IANCBA01,0.0,AUD,Amend
2022033000000022,SFE,2022033000000022,IANOMU01,SFAM,20220330,0,Buy,1.0,7503.0,Undef,0H17_F_F_20220400,5.0,-37515.0,0.0,19000101,Future,Undef,IANCBU02,0.0,AUD,Amend
2022033000000021,SFE,2022033000000021,IANCCE02,SFAM,20220330,0,Buy,1.0,7503.0,Undef,0H17_F_F_20220400,5.0,-37515.0,0.0,19000101,Future,Undef,IANCBE02,0.0,AUD,Amend
202203300000001Y,EURX,202203300000001Y,PAMCACC1,FGBM,20220330,0,Buy,25.0,131.75,Undef,3775_F_F_20220600,100000.0,-3293750.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseExercise
